A1; A2; A3; A4; A5; A6; A7; A8; A9; A10; A11; A12; A13; A14; A15; A16; A17; A18; A19; A20; Class
15.252; -0.5554;-28.959; 0.1350; 0.3267; -0.3346;-15.024;-10.453; -0.9555; 0.6171; -0.0578; 0.2618; -0.5492;-14.596; -0.0064; -0.5135;-16.115; -0.6886;18.569; 0.5219;1
 0.7479; 0.1969; -0.8825; -0.1702;25.355; -0.3853;12.837; 0.3166; 0.0867; -0.9754; 0.8395; 0.7214; -0.1796; 0.4656; 0.1650;23.720; -0.5687; 0.1520; 0.8616;19.907;0
-0.1971;12.250;23.206; 0.7649;-10.095; 0.1050; 0.7616; -0.1673; -0.1311; 0.6308; 0.0659;23.971; 0.6174; -0.3956;10.330;-11.388; -0.3807; 0.5689; -0.1773; 0.4265;0
-0.4512;-23.654; 0.6883;-16.901;-20.458; -0.2101; 0.6463; -0.9309;-12.418;-11.582; 0.6751; 0.0994; 0.0371; -0.6170; -0.5479;-23.425; 0.8809;-12.403; -0.5193; -0.0293;1
-20.449; 0.0916; -0.0307; 0.5683;10.302;13.573; -0.2507; -0.3884; 0.3535;10.186;10.451; 0.9344; -0.6909; 0.7432; -0.9482; 0.0443; 0.3125; 0.4389; -0.3044; 0.8687;0
-0.8106; 0.3134; 0.7647; 0.7086; 0.1091; 0.4843; 0.2271; 0.1950; 0.6864; -0.1621; 0.4804;11.927;17.807;14.640; 0.5598; 0.4876;19.215; 0.2855; 0.6788; 0.4250;0
-11.690;21.372;12.513; 0.7874;-16.044; 0.8026;14.733;19.703; 0.2745;12.187; 0.4570;20.378;14.296; 0.3787; 0.3383;11.050; 0.2178;17.125;-14.551; 0.3040;0
 0.3268;-10.448;15.581; 0.2314;15.371;18.864; -0.9996; -0.0766;21.519; -0.8945;14.541; -0.3532; 0.6198; 0.7662; -0.6491; 0.7640; -0.0790; -0.4377;-21.455; -0.0224;0
-0.7371; 0.3945; 0.6335; -0.3110;13.155; 0.9034; -0.9586; 0.4385; 0.6170; 0.6328; -0.0851; 0.1900;23.013;28.326; -0.2295;17.008; 0.0608;19.305;13.235; -0.0420;0
 0.3512;16.265;17.169; -0.0312; -0.2505; 0.5444;-19.818;16.141;16.534; -0.0924; -0.1460; 0.6100;16.378; 0.6065; 0.9349; 0.4873; 0.4561;17.565; 0.5739; -0.6600;0
10.124;12.152; 0.4386; 0.1682; 0.4046;18.565; -0.1242; 0.7275;-20.926; -0.3365; -0.5455;-17.322; -0.5647; -0.0246;-11.851; 0.3953; -0.7046;-30.305; -0.3010; -0.6626;1
-0.8117;-12.003;-13.181;-20.844; -0.4914; 0.2550; 0.0676;-18.845; 0.7487;-10.061; 0.8068; -0.6840;-16.077; 0.0007; 0.3336;-11.538; -0.0914;-18.220; -0.3204;-10.230;1
-0.4949; -0.8863; -0.5248;10.246;12.709; 0.0492; -0.8414;12.266; -0.9393; 0.3522; -0.3630; 0.5743; -0.5453; -0.0763; -0.0483; -0.6077; 0.9603;10.346; 0.8364; -0.8032;0
21.361;11.206; 0.5830;-10.319;13.326;-13.850; 0.5815; -0.8331; -0.2916;-14.005; 0.2545;-18.896;14.015; 0.3419; -0.4534;17.268;19.895; 0.6007;19.988; 0.7669;0
14.755;15.221; -0.3045;17.031;-14.232; -0.2430; 0.7005; 0.2333; 0.2912; -0.1398; 0.8781; 0.1723; 0.0600;13.334;25.938;26.461; 0.0319; -0.2317;11.789; -0.1271;0
-0.9350;-18.564; 0.2508; -0.3118; -0.2056;11.573; 0.5014;10.417; -0.8136; 0.8119;15.873; -0.4849;-16.777; 0.1346; -0.8259;-13.754; -0.2488; -0.2014; 0.9974; 0.0560;1
-0.0996; 0.6012;12.403; 0.3148; -0.9726; -0.3206; 0.8006;13.888; -0.0528;22.807; 0.8500;17.711; -0.2781; 0.7714;24.618; -0.5959;34.149; 0.1309; 0.3934; 0.3629;0
 0.3149; -0.4713; 0.4557; 0.8873;10.822; 0.6654; -0.5385; 0.5104; 0.3316; 0.4069; -0.0311;25.473; 0.1324;13.608; 0.5685; 0.1480; 0.8484; 0.7068; -0.1042; 0.0750;0
11.283; 0.9458; 0.0612; -0.7309; -0.5647; 0.0284; 0.6441;-16.021;-11.783; -0.8967; -0.3600; -0.5096;-14.072; -0.8510;-10.109;10.987; 0.1281; -0.4183;-12.015; -0.3007;1
11.158; -0.0324;-12.440;-20.641; -0.1117; -0.0869; -0.2915;-11.458; 0.5792; 0.4059; 0.5807; -0.3284; -0.3165; 0.4096;-13.631;-16.123; -0.6323;13.463; 0.9783;-19.078;1
-15.779; 0.5991; -0.7042;-13.589;-14.586;-12.853; 0.0725; -0.2867; 0.7260;14.115; 0.9365; -0.3323; 0.4553; 0.9723; -0.5017; -0.3129;-18.560; -0.6272;-14.438; -0.1363;1
15.758;12.370; 0.9602; 0.3167; 0.7583;23.048;13.174; 0.6587; -0.3355; 0.0065; -0.3085; -0.0759; -0.3379; -0.5813; -0.3714; -0.6977; 0.6559;11.559;11.675; 0.2199;0
-14.916; 0.4581;-13.629;-10.683;10.127; -0.6068; 0.2060; 0.5256; 0.4575; -0.6338; 0.0802; -0.7571;-18.125; 0.7333; 0.3790;16.569; 0.5412; 0.1648; -0.5044;-18.502;1
-19.345;-14.739; -0.4101; 0.2334; -0.2457; 0.9000; 0.0525; -0.7644; 0.4082; 0.2434;13.298; -0.2613; -0.7819;-25.275;-20.000; -0.0155; -0.7892; -0.5669;-16.783; -0.1552;1
 0.7145;-18.597;19.901; 0.3321;20.566; 0.1205; 0.9931; 0.0643; -0.1283; 0.0137; 0.6130; 0.9503;14.500; 0.1755; -0.1538;24.643; 0.6728; -0.6956;21.578; 0.1883;0
 0.2392;-19.584; 0.2813;-11.294;-22.149; -0.6656; 0.1378; -0.4852; -0.8806; -0.2504;-20.318;-15.069; -0.0240;10.427; -0.7442;-13.536; -0.2831;10.472;-13.916; -0.2191;1
 0.0465;-15.014; -0.6127;-19.584; 0.6855; -0.5328;-10.849;-11.930; -0.5507;-11.741; -0.5336; 0.1365;-11.107;-12.270; 0.4256; -0.5290; 0.8121; 0.7980; -0.7283;-11.228;1
-0.2762; 0.3193; -0.7418;27.118; 0.6123; -0.5227; -0.5435;14.465; 0.3406;21.064; 0.1839; -0.4206; 0.4395; 0.2883; -0.3485;11.664; 0.6253; 0.2951; 0.2884; 0.8694;0
-30.829; 0.3577; 0.1460;-11.296; -0.7670; 0.0818;16.058;20.730; 0.4217; -0.9516; 0.9732;-27.070; 0.6526;-24.849; -0.7722;-18.674; -0.6875; 0.3389; -0.8038;-19.793;1
 0.5304;36.798; -0.5836; -0.4282; -0.5541; 0.0147; 0.6306; -0.1389;-14.986;-11.596; -0.3260; 0.5594;11.333; -0.2483; -0.7502; -0.0947;-11.111; -0.1636; -0.6959; -0.6827;1
 0.2391;11.435; -0.2236; 0.4285; -0.1736;13.463;17.988; -0.0346; 0.4289; 0.7118; 0.1363;-10.013; 0.3270;28.392;19.404; 0.1107; 0.9971; 0.3713;17.510;-14.091;0
 0.4509;-11.497; 0.4961; -0.0078; 0.8852;12.599; 0.7938; -0.3494; 0.5799; -0.0852; -0.0996;11.883; 0.5956; -0.7921; -0.2392;11.211; 0.2449;13.074; 0.3936;13.484;0
16.646; 0.2428;-12.872; -0.0666;16.338; 0.8167; -0.5643;13.062; 0.7020;18.909;21.556;-10.711; -0.3558; -0.9514;23.922; 0.8308;14.435; -0.1807; 0.8020;14.696;0
11.074; -0.5452; 0.5240; 0.5879;-13.067; 0.0548; 0.7097; -0.8791; 0.2779; -0.5494;-14.379; -0.8033; 0.6953;19.200; -0.4378; 0.3553;13.221; 0.8928; 0.3592; 0.0693;1
-0.7743; 0.6279;10.132; 0.3359; -0.0180;10.989; 0.8595; -0.5892; 0.6093; -0.5539;15.865; 0.1036; 0.8216; -0.1764;-11.986; 0.7873;-14.645; 0.5713; -0.0065;11.155;0
-0.4272;-15.755; 0.3954; 0.6895;-17.671; 0.3618; -0.5543; 0.1965; -0.9601;-16.377; -0.7195; -0.5527; -0.7853;11.547;-10.435; 0.2925; -0.2233;-17.547;-15.241; 0.5107;1
-13.100; 0.3780; -0.9843; 0.9009;16.204;10.361;-11.612; -0.8426;-15.738; 0.0087;-17.298;-16.367; -0.2315; -0.4132; -0.2713; 0.0106;-11.966;18.119; 0.2216; -0.0639;1
-16.144; 0.0326;-20.241;13.823;-21.647; -0.0787; 0.4343; -0.2353;23.935; 0.2628; 0.5841; 0.6255;-15.624; -0.4768;-21.216;-15.178; 0.7986;-17.039; -0.8498;13.746;1
 0.4165;32.993; 0.1704;-22.763;-13.007; 0.6004;-14.096; -0.8062;-13.215; -0.3817; -0.2377; -0.3709; -0.1826; -0.9287; -0.6795; -0.0806;-15.838; -0.2057;-11.797; 0.8717;1
-27.997; 0.5940; -0.3530; 0.3546;-12.988; 0.7298;-12.767; 0.5926;-23.533; 0.9219;-12.493; -0.4854; 0.2197;10.941;-13.857; -0.1857; -0.2260; -0.3621; 0.4724; -0.7030;1
19.293; -0.0253; 0.1206;37.937; 0.4310;17.136;10.231; -0.6666; -0.2947; 0.5453;14.174; 0.6282; -0.9141; 0.2173;-27.338;-18.581; 0.9841; 0.8467;14.852;11.784;0
-0.8891;-23.853; 0.4056; 0.5511; -0.3188; 0.9483;13.900;-11.685;-10.272;-19.110;17.834; 0.3051; 0.9277;-12.532;-13.211; -0.3339;-32.075; -0.2884; -0.1771;-11.093;1
26.503;12.564;-12.322;12.241; 0.5442; 0.1048; -0.2380; -0.8174; 0.3623; 0.8018; 0.8845; -0.4233;23.355; 0.4904;11.263; 0.2190; 0.4818; 0.7379;14.054; 0.3080;0
-0.2766; 0.5805; 0.9475;13.082; -0.6587; 0.0827; 0.2775; -0.5276; -0.9657; 0.0259; -0.2744;10.120; -0.1830; 0.4574; 0.2924; 0.5021; -0.3297;15.319;12.597; 0.2588;0
 0.5767; 0.9382; -0.6273;11.680; 0.2254;16.142;12.856;11.824;21.890; -0.6603;15.097;12.273;14.337;15.922; 0.6012; -0.3213;13.854; -0.8805;21.001;25.470;0
-15.390;23.309; -0.5342; 0.5213; -0.1133; 0.7460; -0.2810; -0.9588;10.461;13.687;16.121;27.734;12.222; -0.7458; 0.7444;12.920; 0.9953;14.494; -0.2724;13.914;0
 0.2279; 0.6100;-22.310; 0.8176;-11.233;11.123;-17.428; 0.5093; 0.5810;19.408;15.206; -0.5780; -0.8749; -0.9067; -0.8708;-14.958; -0.6489; 0.2808; 0.6836;12.901;0
16.259;-13.441;32.712; -0.4164; -0.7933;10.344; -0.7750; 0.4718; -0.5172;13.928;10.637; 0.2825;12.092; 0.2253; 0.1802;25.094; 0.9979; -0.2261; 0.9183;-13.915;0
 0.7253; -0.0226;-10.528; 0.7374;18.792;18.776; -0.1641;24.547; -0.2907; 0.5455;-11.898; 0.3758; -0.3917;-12.103;24.202;19.341; -0.7299; 0.6576;11.379; 0.3418;0
 0.6038; -0.2514; 0.6748;13.034; 0.3703; 0.6400; -0.2879; 0.8831;20.484;10.685; -0.8827;10.449;14.081; 0.5148; 0.9745; 0.4275; -0.7600; 0.5173;13.437; 0.1427;0
-13.353; -0.5801;12.653;17.892;13.535; 0.8511; 0.4244; 0.7618; -0.6778;21.797; -0.5643;13.299;30.174; -0.4225;12.369; 0.0390; 0.2876; 0.4106; -0.9255;14.382;0
-14.103;-19.582; 0.7728; -0.7254; -0.2174; -0.4973;14.044; -0.0441;-14.094;-23.496;-20.231;25.146; -0.3766; 0.9663;-16.639; 0.2961; -0.3632; 0.0045; -0.9577; 0.6129;1
13.885;15.560; -0.1209; -0.7650;11.480;18.935; -0.6533;21.659;16.017; 0.2307;-10.254; 0.8161; 0.1059; 0.0768;-33.591; 0.5078; 0.5648;10.024; 0.3950; 0.9024;0
-0.6150; -0.1399; -0.3696;-10.498;11.421;11.039;20.754; -0.0251;18.802; 0.3880; 0.7350; -0.7092;17.306; 0.0913; -0.1789;15.478; 0.9495; -0.9902; 0.4368; 0.9883;0
-11.627; 0.5278; 0.0466;-11.219; 0.3854; -0.3129; 0.9845; -0.0882;-16.157; -0.4604; -0.1202; -0.4138; -0.4137; 0.1396; 0.2092; 0.0452; 0.5223; -0.9420;-15.911;-13.498;1
-0.2237; 0.6026; -0.3140; -0.4339; 0.7959; -0.2752;-11.167; 0.2074; -0.5395; 0.1835; -0.9250;-18.885;17.716;-12.307; 0.0432;-16.929;-18.660; -0.8173;17.233; 0.8705;1
-0.4094; -0.2144;12.423; 0.7249;-12.777; -0.2252; -0.8290;-22.811; 0.1906;-11.370; 0.4379; 0.0346;-14.180; 0.5778; -0.2417;-13.057;-13.287; 0.5612; -0.9860; -0.7565;1
 0.6788; -0.3350; -0.7995; -0.0988; -0.1275; -0.7172; 0.6283;24.246; 0.9285; 0.3573;12.527; 0.0630; 0.9036; 0.6676; 0.7015; 0.9879; 0.6421;-13.942; 0.2860;10.962;0
 0.9995; -0.0327; 0.2662;-12.322; 0.5203; 0.1342; -0.9482; -0.8257; 0.4962;12.313; 0.9415; -0.1430; 0.2817; -0.0532; 0.3171;19.171; 0.4084; 0.4318; -0.5147;-12.054;0
-14.211; 0.6831; -0.6021; -0.8884;10.177; 0.3211; 0.1682; -0.3457; -0.8576;-14.845;-11.222;11.311; -0.3456; -0.2806; -0.2557; -0.2377;-10.375; -0.2143; -0.3676; -0.5181;1
-11.898;11.515;-13.380; -0.9508; -0.0304; -0.4875; -0.7126; 0.1040; -0.1764;-24.014; 0.7883;-20.288; -0.8748; -0.2183;-23.994;-13.865; 0.0719; 0.3819; -0.8959;16.204;1
17.223; 0.3633;18.193;16.755;12.413; 0.3506; -0.3457; -0.4707;-11.045;15.419;17.953;14.365; 0.5673; 0.1062; -0.9352; -0.1778;10.550; -0.2309;10.827; 0.8149;0
 0.3421; 0.8203; 0.2758; 0.3681; 0.6631; 0.8141; 0.1034;-21.280;26.825;26.429;18.552; 0.4739; -0.9331;17.266;11.685; -0.6359;12.659;23.448; 0.2397; 0.6902;0
-0.2574; -0.9110; 0.0299; -0.1119;12.053; 0.4418; -0.5105;-14.666;-15.294;-23.006;-11.916; -0.2262; -0.1232; -0.4414; -0.6069; 0.8747; -0.2627;-14.515;13.105; -0.5038;1
20.047;20.093; 0.7426;-10.281; 0.5832;10.127; -0.9303; 0.1341;19.597; -0.6459;12.876;18.507;17.135; -0.1184;12.864; -0.1959;13.981; -0.0310;17.138;20.130;0
 0.3291; -0.4713; -0.1965; -0.3661; -0.8493; 0.4091; 0.0864;16.102; 0.0945;-12.462; -0.0196; -0.1313; 0.7269;11.186; -0.6889; 0.5876;18.518; 0.0294; 0.2340; -0.9520;0
17.903;19.326;13.430; 0.3177; 0.5150; 0.1035; 0.1593;17.048;-19.263;-14.263; -0.2916; 0.8355; -0.7431; -0.3682; 0.4112; -0.5390;14.915; 0.4655; 0.9701; 0.6439;0
-16.469; -0.3035;10.483; 0.3533; -0.8714;-14.948;-13.267; -0.1568;-10.932; -0.8049;10.508; -0.3627; -0.9945;-18.523; 0.0717;18.367; 0.1808;-12.389; -0.0939; 0.2033;1
-0.4469;-10.676; -0.2164; -0.8828; 0.7021;-10.786; 0.6788; 0.5502;-13.216;-20.278;-12.410;-34.704; -0.1069;11.991;-15.100;21.946; 0.6221;-10.206; -0.6064;-12.731;1
 0.3078; 0.0795; -0.5593; 0.2175;-16.817;18.417;-33.309; -0.1467; -0.9675;-10.930; -0.0445;-12.733; -0.6425; 0.7945; -0.9281;-13.783;-15.615; 0.6979;12.325; -0.9582;1
-13.831; -0.8224; 0.8544;-10.368; 0.2632; -0.6191; -0.7558;11.894;-15.093;22.212; 0.2754;-31.688; 0.0125;-19.269; -0.9648; -0.6024;15.399; -0.8202;-12.779; 0.0717;1
 0.1259; -0.5795; -0.0798; -0.4412;-12.192; -0.8180;-20.498;-16.267; 0.6598; -0.6351;-21.610; -0.1883;-10.532; -0.4947;-36.978; -0.2863; 0.4964;-10.229; -0.9173;-20.084;1
-0.5663; 0.9827; 0.6220;-12.505; -0.5931; -0.2093;-13.370;12.136; 0.1024;-18.895; -0.9802; -0.1179; -0.7834; 0.1587;-10.819;-15.414; -0.5430;-29.326; 0.8078; 0.7154;1
 0.5419;-11.979; 0.2124;-13.259; -0.3967; 0.1139; 0.3837; 0.1817; 0.5932; 0.0562; 0.6227; -0.5112; -0.9763; 0.5484; 0.5713;-18.888;-10.418; -0.0139; 0.2906; -0.4516;1
 0.5273;-21.249; 0.6267; 0.4504;-10.783;-11.909;-12.448; 0.2345;-25.264; -0.2028; -0.6572; -0.4094; -0.7574;15.657; -0.7757; -0.5498;14.107;-10.655; -0.2947;-23.803;1
 0.4907; -0.7633;-19.074; -0.2736;-24.056;-12.264; -0.5598; -0.4938; -0.3165; -0.7103; -0.8065; -0.4174; -0.1255; 0.1437; -0.5703; -0.8363; -0.6932; 0.4244;-12.240; -0.8051;1
24.438; 0.2567; 0.6619; 0.9748; 0.2160;13.809; -0.4073;16.212;-23.609; -0.0817;15.540;14.901;16.060; 0.9521; 0.2218; 0.8514;15.210; -0.4029;21.585; -0.1539;0
 0.1284;-13.603;17.997; 0.7396; 0.1955; -0.3468; -0.9625; 0.6340; -0.1278;24.369; 0.3890; 0.3520;-10.458; 0.2920; 0.3827; -0.2508;-15.158; 0.2564; -0.9771; -0.8216;1
-0.7418; 0.0000; -0.8362; 0.1454;12.218; 0.2330; -0.8760; -0.9514; -0.5214; 0.1166; 0.2838;10.623; -0.5958;-12.059; 0.3452; -0.5751; -0.8912; -0.5885;-10.752; 0.9555;1
 0.1820; -0.3998; -0.2565;22.467; 0.6458;15.708; -0.3081; -0.0050; 0.3499;13.280; 0.5644; -0.0299;-16.161;13.610; -0.5192;14.314; 0.6302;19.061; -0.5910; -0.4760;0
 0.9527;11.496; 0.2006;24.044;-10.795; -0.7351;28.092; 0.2525;-17.161; -0.0323;16.009; 0.7973;10.264;14.538; 0.4806;11.837; -0.1124; -0.8773;16.341;26.325;0
-0.4679; 0.5779;-21.401; -0.4144; 0.7393;-12.368; 0.1601;-35.434; 0.3501;-17.389;-22.107; -0.9719;-14.630;-16.032;-30.413; 0.6106;-13.811; -0.3420;-18.443; -0.5683;1
12.677; -0.1852; 0.1918; -0.3261;22.782;26.661; 0.9906;17.480; 0.0087; 0.3112;13.718; 0.5008; -0.3834; -0.4826; 0.1215; 0.4631; -0.3512; 0.7218; -0.2687; 0.3839;0
-13.128;10.553; 0.4587; -0.9340; -0.5330;-11.589; -0.3464; -0.9508;12.592; 0.2746; -0.0147; 0.1927; 0.3248;-13.111; -0.6176; -0.7477; 0.6509; -0.9117; 0.4828;-21.660;1
-0.8791; -0.9847;20.016; -0.2964;12.174; -0.6841; 0.3866;32.929;16.280; 0.8935; 0.9398;-13.158; -0.1854;-16.866; 0.0172;15.656; 0.6978; 0.9787;15.607; -0.7623;0
-10.354; -0.8742;11.697;-14.883; -0.9920;-10.172;-12.607;-28.571;-10.425; -0.6355;10.830; -0.7335;11.744; 0.5682;-12.405; 0.7370; 0.5385; -0.1020;11.252;12.274;1
-14.210;16.358;-10.643; 0.8146;11.582; 0.4589; -0.8366; -0.2477;-20.552; -0.8063;-18.122;-15.143; 0.8175; -0.7707;10.936; -0.2715; -0.7532; -0.4797;24.133; 0.2117;1
-12.594; -0.8463; -0.1633; -0.4906; 0.6547;-10.083; -0.2498; 0.2726; -0.2834; 0.2522; 0.1911;-23.030;-10.204; -0.1498; -0.6019; 0.0221; -0.9011; 0.0142; 0.3958;-14.851;1
 0.5895; 0.2017; 0.1157; 0.6736; 0.4612;26.935; 0.7410; -0.1744;19.691;20.165; 0.3957;15.774; 0.6517; 0.8809; 0.6439; -0.0470; -0.1862; 0.2358; 0.7505; -0.6507;0
-0.3631;-18.873; -0.6496; -0.5458;30.521; 0.3993; -0.3652; -0.8806; 0.3576;-19.757;-11.610; 0.0835; -0.4467;-16.652; -0.0450; -0.6286;-28.791;-11.043; -0.2221; 0.5051;1
-27.536;-15.990;13.153;12.690; 0.6017; -0.3761; 0.2291; -0.0957; -0.3334; -0.5703;-13.716;-19.717; -0.4044; -0.5611;-10.035;-12.461; -0.3700; 0.0434;-31.030; 0.9051;1
 0.7595; 0.2244; -0.3595; -0.7117; -0.3505; 0.4060;14.740;22.894;15.314;-11.063; -0.5377; 0.9747;15.265;13.752;13.836;-11.509; 0.0396; -0.2585; 0.3821; 0.4933;0
14.984; -0.6305; 0.4334;13.732; 0.9463; -0.6592; 0.6091; -0.0868;11.388; -0.3841;-10.901;14.288; -0.1456; -0.6343; 0.3665; -0.8496;11.202;15.821;15.979;14.188;0
16.209; 0.6809; -0.0215;16.497;25.320;16.729; 0.6523; -0.5641;13.470; 0.2627; 0.9020;-10.687; 0.7755; 0.1725;19.270; 0.2843;20.050;-10.645;21.614;10.538;0
-0.0487; -0.1469;-14.039;11.018;-21.045;-12.659;10.080; 0.5629; -0.0635;-24.223; 0.1053; -0.7679; -0.8683;-17.778; -0.1128; -0.2518;-19.160;-10.818;-12.586;-12.060;1
-0.1369; 0.2478; -0.0361; 0.4080; 0.8248;12.292; 0.6068; -0.1422; -0.1990; -0.7130; 0.6749;10.899; -0.8322;25.056;10.872; 0.4918; 0.7822; 0.8128;14.553;13.672;0
-0.7678;10.460;-11.371; -0.1902; 0.0318; 0.2772;-15.076; 0.7474; -0.5730;16.033; 0.6714;13.532;-13.053;17.110; -0.1833; -0.0060; -0.4627;19.622; -0.1890; 0.9676;0
-0.5503; -0.4969; 0.6387;12.969; 0.3382;12.986;12.027;19.475; -0.0975;10.785; 0.7496;-13.218; -0.3669; -0.3835; 0.2444; 0.8242;15.394; -0.1124; 0.9598;12.725;0
-0.2928; 0.3595;13.154; -0.9745; -0.9372; 0.6758; -0.1921;11.630;12.191;13.970;-15.723;15.271; 0.9272; 0.0744; 0.4213; -0.3663; 0.2487; 0.5722; 0.8639; -0.4227;0
-0.4552; 0.4975; -0.5281;-13.113; 0.2841; -0.0212; -0.2212; 0.5278; 0.5042;-16.816;15.491;-16.871; -0.6746;-11.926; 0.2610;15.870;-19.831; -0.4350; 0.0140; 0.5658;1
 0.0295; 0.2692; -0.4234; -0.6930;-16.452;-17.963; 0.6455; -0.1394;-16.648; -0.8955; -0.2501;-14.619; 0.1681; -0.2446;-13.994; -0.3069;-10.755; -0.7536;-11.797; -0.7478;1
 0.9080;-10.333; -0.0245; 0.3798; -0.2392; -0.1288; -0.9183; 0.4783; -0.4172; -0.3609; 0.3228;13.744;-19.843; 0.6227; 0.0294; -0.2773; -0.9244; -0.3347; 0.8433; 0.3593;1
-0.3320;15.257;10.678;-25.708; 0.6074; 0.1331; -0.7736;25.605; 0.0170; 0.0036; 0.2258; 0.5650; 0.1712; 0.4006; 0.7932;13.863; -0.0088; 0.6331; -0.4211; -0.5312;0
 0.8898; -0.2807; -0.9092; -0.4522; -0.3135; -0.8645;14.090;10.751;10.621;17.180; -0.6081; -0.2459; 0.0051; -0.1471;20.296; -0.1664;14.389;15.929;21.558;14.292;0
10.573; -0.7791; 0.5598;10.141;-12.361;-13.850; -0.2342; 0.1043; -0.2421;10.623; -0.9073; 0.3731; 0.0133; -0.0031; -0.6312; 0.7235; -0.4968;-10.318;-25.692; -0.7481;1
 0.8395; 0.4629;-10.235;-20.888; -0.4584;-15.883; 0.1160; 0.8267; 0.7644; -0.1731; -0.2995; -0.5654;-15.721; 0.6684;-10.558; -0.7185;-13.085;-12.524; 0.6412; -0.5789;1
-16.604;-18.446; -0.3221; 0.0299; 0.5583; -0.6029; 0.7267;11.464;-18.380; 0.6980;-28.813;-10.949;-17.791;-10.351;-25.522; 0.0328; -0.9662;-10.811;-16.327;-10.157;1
18.223; 0.4588; -0.1727; -0.1538; -0.8208; 0.3786; -0.8472; -0.0901; -0.1279; -0.8603;-39.204; 0.4479;15.925;-19.654;-11.413; -0.4752; -0.3621; -0.1898;-12.326; -0.6936;1
20.878; -0.8023; 0.9315; 0.6819; -0.8904; -0.2047; 0.2401; 0.6424; 0.3699; -0.6683; 0.8994; 0.9692;15.471; 0.1647; -0.2785;18.932; 0.6725; -0.5047; 0.1596; 0.9778;0
-0.5700; -0.9802; 0.9069; -0.1379; -0.8555;-14.964; -0.3998; -0.8117; 0.0328; 0.3189; -0.5659; 0.3037; -0.1999; 0.2213;-11.893; -0.1198; 0.6043; 0.3053;-12.855; -0.1794;1
 0.6922; 0.0583; -0.0775;-18.138; -0.9424;16.840;12.113; -0.9004; 0.8205;11.079;-14.340; 0.1268; 0.4519; -0.4560; -0.2262; 0.2085;-18.750;-15.444;15.387;15.874;0
 0.1614; -0.2411;-10.103;-32.950; -0.5707; 0.5578; -0.9776;-19.712; 0.1887; 0.1453; 0.0727;-26.525;-26.365; 0.5720;-29.578; 0.9377; -0.2487; -0.7460; -0.2597; 0.5502;1
-0.3369; -0.5369;11.778;-21.591; 0.2378;16.702; -0.3892; 0.3367;22.241; -0.2303; -0.5977; -0.1670; 0.5556; 0.6130; -0.3151;11.842;27.251;10.103; 0.3837; -0.6187;0
-0.4528; -0.9569;12.694; 0.5758; 0.8418; 0.3048;-14.926; -0.6118; -0.4038; 0.6478; 0.5558; -0.5999;-18.035;-11.632;-15.033; -0.8319; -0.5358; -0.2138; -0.7265; 0.6177;1
-12.556;-19.662; -0.6682; 0.2277;-19.744; -0.6740; -0.1291;-11.462; -0.5543; -0.6757; 0.9700; -0.3247; 0.1843; 0.2034; 0.5869; -0.6524; -0.5672; 0.0270; -0.6158;-11.526;1
-22.779; -0.3278; -0.7560; 0.8797; -0.9244; -0.3929;12.776; 0.8445; -0.0836;-10.907; -0.5243; -0.4675;-11.663; 0.2002;-15.247;-10.537;-12.247; 0.0486; -0.5459; -0.9596;1
-19.327;-15.826; 0.2658; -0.0401; -0.7616; -0.1512; -0.4717; -0.5905; -0.8632; -0.7643;-10.871;-13.573;12.036;-12.246; 0.6480; -0.8960; -0.2733; -0.2820; 0.1197;-11.163;1
-10.214; -0.7367; -0.1227; 0.2831; 0.0313; 0.0569; -0.7861; -0.6764; -0.5342;-11.297; 0.4103; -0.4113; -0.9350; -0.4316;-14.950;-18.523;-12.873;15.905; -0.6531; 0.5825;1
 0.5841; 0.0974; 0.4995;18.929;12.772; 0.8171; 0.0321; -0.8712; 0.0706; -0.2061;16.168; -0.4201;18.278; -0.0410; 0.5903;24.265;16.865;16.177; 0.1738; -0.1363;0
10.794; 0.6508; 0.3365; 0.4080;-15.167; 0.2925; 0.8635;-17.847; -0.7999; -0.1597; -0.2296;25.846; 0.3999;-12.754;21.524;15.019; 0.6855; -0.3695; -0.1751; 0.4918;0
18.672; -0.1686;15.776; 0.0709; -0.2704; 0.8450;22.373;15.801; -0.2389; 0.1194; 0.5237;28.328; -0.2497; 0.2926;23.594;10.178; 0.3914; 0.0960; -0.1783; -0.5401;0
-0.1011;14.598; -0.7286; 0.4772; 0.2906; -0.2656;21.412;-16.435; -0.4723; 0.9013;17.175; 0.3183;17.883; -0.4256;16.701;12.924; -0.5876;16.978; -0.6926; 0.5998;0
-0.4094; 0.5001; -0.2060;-16.967; 0.6982;-14.819;-20.451; -0.2167; -0.0284; -0.5634; 0.3546; -0.2575; -0.4422; -0.4645; -0.2902;-15.874; 0.5985;15.961;-14.697; 0.4340;1
 0.0788;-16.628; -0.6721; -0.2437; -0.8177; -0.6540;-21.401;-20.515; -0.6045; 0.3752;15.004; 0.4914; -0.4711;-10.663; -0.8601; 0.4058; -0.4004;-16.725;-10.990; -0.9840;1
 0.0313; -0.1333;-11.971;15.262; 0.3316; 0.0207; -0.0374; -0.1317; 0.6417; 0.5740;12.435;19.616; 0.2947; 0.2719; 0.0361;-12.434; 0.5063; 0.0159; -0.0517; 0.9246;0
